333,832.5,33.300000000000004,100,50.5
334,835,33.4,100,50.5
335,837.5,33.5,100,50.5
336,840,33.6,100,50.5
337,842.5,33.7,100,50.5
338,845,33.800000000000004,100,50.5
339,847.5,33.9,100,50.5
340,850,34,100,50.5
341,852.5,34.1,100,50.5
342,855,34.2,100,50.5
343,857.5,34.300000000000004,100,50.5
344,860,34.4,100,50.5
345,862.5,34.5,100,50.5
346,865,34.6,100,50.5
347,867.5,34.7,100,50.5
348,870,34.800000000000004,100,50.5
349,872.5,34.9,100,50.5
350,875,35,100,50.5
351,877.5,35.1,100,50.5
352,880,35.2,100,50.5
353,882.5,35.300000000000004,100,50.5
354,885,35.4,100,50.5
355,887.5,35.5,100,50.5
356,890,35.6,100,50.5
357,892.5,35.7,100,50.5
358,895,35.800000000000004,100,50.5
359,897.5,35.9,100,50.5
360,900,36,100,50.5
361,902.5,36.1,100,50.5
362,905,36.2,100,50.5
363,907.5,36.300000000000004,100,50.5
364,910,36.4,100,50.5
365,912.5,36.5,100,50.5
366,915,36.6,100,50.5
367,917.5,36.7,100,50.5
368,920,36.800000000000004,100,50.5
369,922.5,36.9,100,50.5
370,925,37,100,50.5
371,927.5,37.1,100,50.5
372,930,37.2,100,50.5
373,932.5,37.300000000000004,100,50.5
374,935,37.4,100,50.5
375,937.5,37.5,100,50.5
376,940,37.6,100,50.5
377,942.5,37.7,100,50.5
378,945,37.800000000000004,100,50.5
379,947.5,37.9,100,50.5
380,950,38,100,50.5
381,952.5,38.1,100,50.5
382,955,38.2,100,50.5
383,957.5,38.300000000000004,100,50.5
384,960,38.400000000000006,100,50.5
385,962.5,38.5,100,50.5
386,965,38.6,100,50.5
387,967.5,38.7,100,50.5
388,970,38.800000000000004,100,50.5
389,972.5,38.900000000000006,100,50.5
390,975,39,100,50.5
391,977.5,39.1,100,50.5
392,980,39.2,100,50.5
393,982.5,39.300000000000004,100,50.5
394,985,39.400000000000006,100,50.5
395,987.5,39.5,100,50.5
396,990,39.6,100,50.5
397,992.5,39.7,100,50.5
398,995,39.800000000000004,100,50.5
399,997.5,39.900000000000006,100,50.5
400,1000,40,100,50.5
401,1002.5,40.1,100,50.5
402,1005,40.2,100,50.5
403,1007.5,40.300000000000004,100,50.5
404,1010,40.400000000000006,100,50.5
405,1012.5,40.5,100,50.5
406,1015,40.6,100,50.5
407,1017.5,40.7,100,50.5
408,1020,40.800000000000004,100,50.5
409,1022.5,40.900000000000006,100,50.5
410,1025,41,100,50.5
411,1027.5,41.1,100,50.5
412,1030,41.2,100,50.5
413,1032.5,41.300000000000004,100,50.5
414,1035,41.400000000000006,100,50.5
415,1037.5,41.5,100,50.5
416,1040,41.6,100,50.5
417,1042.5,41.7,100,50.5
418,1045,41.800000000000004,100,50.5
419,1047.5,41.900000000000006,100,50.5
420,1050,42,100,50.5
421,1052.5,42.1,100,50.5
422,1055,42.2,100,50.5
423,1057.5,42.300000000000004,100,50.5
424,1060,42.400000000000006,100,50.5
425,1062.5,42.5,100,50.5
426,1065,42.6,100,50.5
427,1067.5,42.7,100,50.5
428,1070,42.800000000000004,100,50.5
429,1072.5,42.900000000000006,100,50.5
430,1075,43,100,50.5
431,1077.5,43.1,100,50.5
432,1080,43.2,100,50.5
433,1082.5,43.300000000000004,100,50.5
434,1085,43.400000000000006,100,50.5
435,1087.5,43.5,100,50.5
436,1090,43.6,100,50.5
437,1092.5,43.7,100,50.5
438,1095,43.800000000000004,100,50.5
439,1097.5,43.900000000000006,100,50.5
440,1100,44,100,50.5
441,1102.5,44.1,100,50.5
442,1105,44.2,100,50.5
443,1107.5,44.300000000000004,100,50.5
444,1110,44.400000000000006,100,50.5
445,1112.5,44.5,100,50.5
446,1115,44.6,100,50.5
447,1117.5,44.7,100,50.5
448,1120,44.800000000000004,100,50.5
449,1122.5,44.900000000000006,100,50.5
450,1125,45,100,50.5
451,1127.5,45.1,100,50.5
452,1130,45.2,100,50.5
453,1132.5,45.300000000000004,100,50.5
454,1135,45.400000000000006,100,50.5
455,1137.5,45.5,100,50.5
456,1140,45.6,100,50.5
457,1142.5,45.7,100,50.5
458,1145,45.800000000000004,100,50.5
459,1147.5,45.900000000000006,100,50.5
460,1150,46,100,50.5
461,1152.5,46.1,100,50.5
462,1155,46.2,100,50.5
463,1157.5,46.300000000000004,100,50.5
464,1160,46.400000000000006,100,50.5
465,1162.5,46.5,100,50.5
466,1165,46.6,100,50.5
467,1167.5,46.7,100,50.5
468,1170,46.800000000000004,100,50.5
469,1172.5,46.900000000000006,100,50.5
470,1175,47,100,50.5
471,1177.5,47.1,100,50.5
472,1180,47.2,100,50.5
473,1182.5,47.300000000000004,100,50.5
474,1185,47.400000000000006,100,50.5
475,1187.5,47.5,100,50.5
476,1190,47.6,100,50.5
477,1192.5,47.7,100,50.5
478,1195,47.800000000000004,100,50.5
479,1197.5,47.900000000000006,100,50.5
480,1200,48,100,50.5
481,1202.5,48.1,100,50.5
482,1205,48.2,100,50.5
483,1207.5,48.300000000000004,100,50.5
484,1210,48.400000000000006,100,50.5
485,1212.5,48.5,100,50.5
486,1215,48.6,100,50.5
487,1217.5,48.7,100,50.5
488,1220,48.800000000000004,100,50.5
489,1222.5,48.900000000000006,100,50.5
490,1225,49,100,50.5
491,1227.5,49.1,100,50.5
492,1230,49.2,100,50.5
493,1232.5,49.300000000000004,100,50.5
494,1235,49.400000000000006,100,50.5
495,1237.5,49.5,100,50.5
496,1240,49.6,100,50.5
497,1242.5,49.7,100,50.5
498,1245,49.800000000000004,100,50.5
499,1247.5,49.900000000000006,100,50.5
500,1250,50,100,50.5
501,1252.5,50.1,100,50.5
502,1255,50.2,100,50.5
503,1257.5,50.300000000000004,100,50.5
504,1260,50.400000000000006,100,50.5
505,1262.5,50.5,100,50.5
506,1265,50.6,100,50.5
507,1267.5,50.7,100,50.5
508,1270,50.800000000000004,100,50.5
509,1272.5,50.900000000000006,100,50.5
510,1275,51,100,50.5
511,1277.5,51.1,100,50.5
512,1280,51.2,100,50.5
513,1282.5,51.300000000000004,100,50.5
514,1285,51.400000000000006,100,50.5
515,1287.5,51.5,100,50.5
516,1290,51.6,100,50.5
517,1292.5,51.7,100,50.5
518,1295,51.800000000000004,100,50.5
519,1297.5,51.900000000000006,100,50.5
520,1300,52,100,50.5
521,1302.5,52.1,100,50.5
522,1305,52.2,100,50.5
523,1307.5,52.300000000000004,100,50.5
524,1310,52.400000000000006,100,50.5
525,1312.5,52.5,100,50.5
526,1315,52.6,100,50.5
527,1317.5,52.7,100,50.5
528,1320,52.800000000000004,100,50.5
529,1322.5,52.900000000000006,100,50.5
530,1325,53,100,50.5
531,1327.5,53.1,100,50.5
532,1330,53.2,100,50.5
533,1332.5,53.300000000000004,100,50.5
534,1335,53.400000000000006,100,50.5
535,1337.5,53.5,100,50.5
536,1340,53.6,100,50.5
537,1342.5,53.7,100,50.5
538,1345,53.800000000000004,100,50.5
539,1347.5,53.900000000000006,100,50.5
540,1350,54,100,50.5
541,1352.5,54.1,100,50.5
542,1355,54.2,100,50.5
543,1357.5,54.300000000000004,100,50.5
544,1360,54.400000000000006,100,50.5
545,1362.5,54.5,100,50.5
546,1365,54.6,100,50.5
547,1367.5,54.7,100,50.5
548,1370,54.800000000000004,100,50.5
549,1372.5,54.900000000000006,100,50.5
550,1375,55,100,50.5
551,1377.5,55.1,100,50.5
552,1380,55.2,100,50.5
553,1382.5,55.300000000000004,100,50.5
554,1385,55.400000000000006,100,50.5
555,1387.5,55.5,100,50.5
556,1390,55.6,100,50.5
557,1392.5,55.7,100,50.5
558,1395,55.800000000000004,100,50.5
559,1397.5,55.900000000000006,100,50.5
560,1400,56,100,50.5
561,1402.5,56.1,100,50.5
562,1405,56.2,100,50.5
563,1407.5,56.300000000000004,100,50.5
564,1410,56.400000000000006,100,50.5
565,1412.5,56.5,100,50.5
566,1415,56.6,100,50.5
567,1417.5,56.7,100,50.5
568,1420,56.800000000000004,100,50.5
569,1422.5,56.900000000000006,100,50.5
570,1425,57,100,50.5
571,1427.5,57.1,100,50.5
572,1430,57.2,100,50.5
573,1432.5,57.300000000000004,100,50.5
574,1435,57.400000000000006,100,50.5
575,1437.5,57.5,100,50.5
576,1440,57.6,100,50.5
577,1442.5,57.7,100,50.5
578,1445,57.800000000000004,100,50.5
579,1447.5,57.900000000000006,100,50.5
580,1450,58,100,50.5
581,1452.5,58.1,100,50.5
582,1455,58.2,100,50.5
583,1457.5,58.300000000000004,100,50.5
584,1460,58.400000000000006,100,50.5
585,1462.5,58.5,100,50.5
586,1465,58.6,100,50.5
587,1467.5,58.7,100,50.5
588,1470,58.800000000000004,100,50.5
589,1472.5,58.900000000000006,100,50.5
590,1475,59,100,50.5
591,1477.5,59.1,100,50.5
592,1480,59.2,100,50.5
593,1482.5,59.300000000000004,100,50.5
594,1485,59.400000000000006,100,50.5
595,1487.5,59.5,100,50.5
596,1490,59.6,100,50.5
597,1492.5,59.7,100,50.5
598,1495,59.800000000000004,100,50.5
599,1497.5,59.900000000000006,100,50.5
600,1500,60,100,50.5
601,1502.5,60.1,100,50.5
602,1505,60.2,100,50.5
603,1507.5,60.300000000000004,100,50.5
604,1510,60.400000000000006,100,50.5
605,1512.5,60.5,100,50.5
606,1515,60.6,100,50.5
607,1517.5,60.7,100,50.5
608,1520,60.800000000000004,100,50.5
609,1522.5,60.900000000000006,100,50.5
610,1525,61,100,50.5
611,1527.5,61.1,100,50.5
612,1530,61.2,100,50.5
613,1532.5,61.300000000000004,100,50.5
614,1535,61.400000000000006,100,50.5
615,1537.5,61.5,100,50.5
616,1540,61.6,100,50.5
617,1542.5,61.7,100,50.5
618,1545,61.800000000000004,100,50.5
619,1547.5,61.900000000000006,100,50.5
620,1550,62,100,50.5
621,1552.5,62.1,100,50.5
622,1555,62.2,100,50.5
623,1557.5,62.300000000000004,100,50.5
624,1560,62.400000000000006,100,50.5
625,1562.5,62.5,100,50.5
626,1565,62.6,100,50.5
627,1567.5,62.7,100,50.5
628,1570,62.800000000000004,100,50.5
629,1572.5,62.900000000000006,100,50.5
630,1575,63,100,50.5
631,1577.5,63.1,100,50.5
632,1580,63.2,100,50.5
633,1582.5,63.300000000000004,100,50.5
634,1585,63.400000000000006,100,50.5
635,1587.5,63.5,100,50.5
636,1590,63.6,100,50.5
637,1592.5,63.7,100,50.5
638,1595,63.800000000000004,100,50.5
639,1597.5,63.900000000000006,100,50.5
640,1600,64,100,50.5
641,1602.5,64.10000000000001,100,50.5
642,1605,64.2,100,50.5
643,1607.5,64.3,100,50.5
644,1610,64.4,100,50.5
645,1612.5,64.5,100,50.5
646,1615,64.60000000000001,100,50.5
647,1617.5,64.7,100,50.5
648,1620,64.8,100,50.5
649,1622.5,64.9,100,50.5
650,1625,65,100,50.5
651,1627.5,65.10000000000001,100,50.5
652,1630,65.2,100,50.5
653,1632.5,65.3,100,50.5
654,1635,65.4,100,50.5
655,1637.5,65.5,100,50.5
656,1640,65.60000000000001,100,50.5
657,1642.5,65.7,100,50.5
658,1645,65.8,100,50.5
659,1647.5,65.9,100,50.5
660,1650,66,100,50.5
661,1652.5,66.10000000000001,100,50.5
662,1655,66.2,100,50.5
663,1657.5,66.3,100,50.5
664,1660,66.4,100,50.5
665,1662.5,66.5,100,50.5
666,1665,66.60000000000001,100,50.5
667,1667.5,66.7,100,50.5
668,1670,66.8,100,50.5
669,1672.5,66.9,100,50.5
670,1675,67,100,50.5
671,1677.5,67.10000000000001,100,50.5
672,1680,67.2,100,50.5
673,1682.5,67.3,100,50.5
674,1685,67.4,100,50.5
675,1687.5,67.5,100,50.5
676,1690,67.60000000000001,100,50.5
677,1692.5,67.7,100,50.5
678,1695,67.8,100,50.5
679,1697.5,67.9,100,50.5
680,1700,68,100,50.5
681,1702.5,68.10000000000001,100,50.5
682,1705,68.2,100,50.5
683,1707.5,68.3,100,50.5
684,1710,68.4,100,50.5
685,1712.5,68.5,100,50.5
686,1715,68.60000000000001,100,50.5
687,1717.5,68.7,100,50.5
688,1720,68.8,100,50.5
689,1722.5,68.9,100,50.5
690,1725,69,100,50.5
691,1727.5,69.10000000000001,100,50.5
692,1730,69.2,100,50.5
693,1732.5,69.3,100,50.5
694,1735,69.4,100,50.5
695,1737.5,69.5,100,50.5
696,1740,69.60000000000001,100,50.5
697,1742.5,69.7,100,50.5
698,1745,69.8,100,50.5
699,1747.5,69.9,100,50.5
700,1750,70,100,50.5
701,1752.5,70.10000000000001,100,50.5
702,1755,70.2,100,50.5
703,1757.5,70.3,100,50.5
704,1760,70.4,100,50.5
705,1762.5,70.5,100,50.5
706,1765,70.60000000000001,100,50.5
707,1767.5,70.7,100,50.5
708,1770,70.8,100,50.5
709,1772.5,70.9,100,50.5
710,1775,71,100,50.5
711,1777.5,71.10000000000001,100,50.5
712,1780,71.2,100,50.5
713,1782.5,71.3,100,50.5
714,1785,71.4,100,50.5
715,1787.5,71.5,100,50.5
716,1790,71.60000000000001,100,50.5
717,1792.5,71.7,100,50.5
718,1795,71.8,100,50.5
719,1797.5,71.9,100,50.5
720,1800,72,100,50.5
721,1802.5,72.10000000000001,100,50.5
722,1805,72.2,100,50.5
723,1807.5,72.3,100,50.5
724,1810,72.4,100,50.5
725,1812.5,72.5,100,50.5
726,1815,72.60000000000001,100,50.5
727,1817.5,72.7,100,50.5
728,1820,72.8,100,50.5
729,1822.5,72.9,100,50.5
730,1825,73,100,50.5
731,1827.5,73.10000000000001,100,50.5
732,1830,73.2,100,50.5
733,1832.5,73.3,100,50.5
734,1835,73.4,100,50.5
735,1837.5,73.5,100,50.5
736,1840,73.60000000000001,100,50.5
737,1842.5,73.7,100,50.5
738,1845,73.8,100,50.5
739,1847.5,73.9,100,50.5
740,1850,74,100,50.5
741,1852.5,74.10000000000001,100,50.5
742,1855,74.2,100,50.5
743,1857.5,74.3,100,50.5
744,1860,74.4,100,50.5
745,1862.5,74.5,100,50.5
746,1865,74.60000000000001,100,50.5
747,1867.5,74.7,100,50.5
748,1870,74.8,100,50.5
749,1872.5,74.9,100,50.5
750,1875,75,100,50.5
751,1877.5,75.10000000000001,100,50.5
752,1880,75.2,100,50.5
753,1882.5,75.3,100,50.5
754,1885,75.4,100,50.5
755,1887.5,75.5,100,50.5
756,1890,75.60000000000001,100,50.5
757,1892.5,75.7,100,50.5
758,1895,75.8,100,50.5
759,1897.5,75.9,100,50.5
760,1900,76,100,50.5
761,1902.5,76.10000000000001,100,50.5
762,1905,76.2,100,50.5
763,1907.5,76.3,100,50.5
764,1910,76.4,100,50.5
765,1912.5,76.5,100,50.5
766,1915,76.60000000000001,100,50.5
767,1917.5,76.7,100,50.5
768,1920,76.80000000000001,100,50.5
769,1922.5,76.9,100,50.5
770,1925,77,100,50.5
771,1927.5,77.10000000000001,100,50.5
772,1930,77.2,100,50.5
773,1932.5,77.30000000000001,100,50.5
774,1935,77.4,100,50.5
775,1937.5,77.5,100,50.5
776,1940,77.60000000000001,100,50.5
777,1942.5,77.7,100,50.5
778,1945,77.80000000000001,100,50.5
779,1947.5,77.9,100,50.5
780,1950,78,100,50.5
781,1952.5,78.10000000000001,100,50.5
782,1955,78.2,100,50.5
783,1957.5,78.30000000000001,100,50.5
784,1960,78.4,100,50.5
785,1962.5,78.5,100,50.5
786,1965,78.60000000000001,100,50.5
787,1967.5,78.7,100,50.5
788,1970,78.80000000000001,100,50.5
789,1972.5,78.9,100,50.5
790,1975,79,100,50.5
791,1977.5,79.10000000000001,100,50.5
792,1980,79.2,100,50.5
793,1982.5,79.30000000000001,100,50.5
794,1985,79.4,100,50.5
795,1987.5,79.5,100,50.5
796,1990,79.60000000000001,100,50.5
797,1992.5,79.7,100,50.5
798,1995,79.80000000000001,100,50.5
799,1997.5,79.9,100,50.5
800,2000,80,100,50.5
801,2002.5,80.10000000000001,100,50.5
802,2005,80.2,100,50.5
803,2007.5,80.30000000000001,100,50.5
804,2010,80.4,100,50.5
805,2012.5,80.5,100,50.5
806,2015,80.60000000000001,100,50.5
807,2017.5,80.7,100,50.5
808,2020,80.80000000000001,100,50.5
809,2022.5,80.9,100,50.5
810,2025,81,100,50.5
811,2027.5,81.10000000000001,100,50.5
812,2030,81.2,100,50.5
813,2032.5,81.30000000000001,100,50.5
814,2035,81.4,100,50.5
815,2037.5,81.5,100,50.5
816,2040,81.60000000000001,100,50.5
817,2042.5,81.7,100,50.5
818,2045,81.80000000000001,100,50.5
819,2047.5,81.9,100,50.5
820,2050,82,100,50.5
821,2052.5,82.10000000000001,100,50.5
822,2055,82.2,100,50.5
823,2057.5,82.30000000000001,100,50.5
824,2060,82.4,100,50.5
825,2062.5,82.5,100,50.5
826,2065,82.60000000000001,100,50.5
827,2067.5,82.7,100,50.5
828,2070,82.80000000000001,100,50.5
829,2072.5,82.9,100,50.5
830,2075,83,100,50.5
831,2077.5,83.10000000000001,100,50.5
832,2080,83.2,100,50.5
833,2082.5,83.30000000000001,100,50.5
834,2085,83.4,100,50.5
835,2087.5,83.5,100,50.5
836,2090,83.60000000000001,100,50.5
